Capacity,Occupancy,LastUpdated
1268,48,2016-11-06 16:26:45
1268,64,2016-11-07 08:00:52
1268,106,2016-11-07 08:26:53
1268,166,2016-11-07 08:59:50
1268,199,2016-11-07 09:26:49
1268,238,2016-11-07 09:59:50
1268,250,2016-11-07 10:26:49
1268,268,2016-11-07 10:59:51
1268,276,2016-11-07 11:26:51
1268,282,2016-11-07 11:59:51
1268,284,2016-11-07 12:26:50
1268,272,2016-11-07 12:59:53
1268,283,2016-11-07 13:33:52
1268,284,2016-11-07 13:59:54
1268,249,2016-11-07 14:33:55
1268,233,2016-11-07 15:00:51
1268,201,2016-11-07 15:33:53
1268,173,2016-11-07 16:00:51
1268,146,2016-11-07 16:33:53
1268,72,2016-11-08 07:59:58
1268,112,2016-11-08 08:26:55
1268,166,2016-11-08 08:59:56
1268,193,2016-11-08 09:26:56
1268,222,2016-11-08 09:59:56
1268,239,2016-11-08 10:33:59
1268,247,2016-11-08 11:00:00
1268,273,2016-11-08 11:33:56
1268,285,2016-11-08 11:59:58
1268,284,2016-11-08 12:27:01
1268,285,2016-11-08 13:00:00
1268,281,2016-11-08 13:34:01
1268,286,2016-11-08 14:00:59
1268,270,2016-11-08 14:26:58
1268,259,2016-11-08 15:00:02
1268,252,2016-11-08 15:33:57
1268,245,2016-11-08 16:01:02
1268,232,2016-11-08 16:34:02
1268,68,2016-11-09 08:00:02
1268,97,2016-11-09 08:27:02
1268,151,2016-11-09 09:00:07
1268,178,2016-11-09 09:34:05
1268,197,2016-11-09 10:00:05
1268,208,2016-11-09 10:27:03
1268,219,2016-11-09 11:00:04
1268,237,2016-11-09 11:27:04
1268,236,2016-11-09 12:00:06
1268,233,2016-11-09 12:27:05
1268,233,2016-11-09 13:00:08
1268,231,2016-11-09 13:27:04
1268,224,2016-11-09 14:00:04
1268,214,2016-11-09 14:27:08
1268,199,2016-11-09 15:00:06
1268,192,2016-11-09 15:34:05
1268,179,2016-11-09 16:00:09
1268,139,2016-11-09 16:34:06
1268,78,2016-11-10 08:00:12
1268,142,2016-11-10 08:34:11
1268,201,2016-11-10 09:00:09
1268,235,2016-11-10 09:27:11
1268,262,2016-11-10 10:00:12
1268,279,2016-11-10 10:27:10
1268,288,2016-11-10 11:00:12
1268,293,2016-11-10 11:27:14
1268,310,2016-11-10 12:00:10
1268,294,2016-11-10 12:27:14
1268,276,2016-11-10 13:00:13
1268,267,2016-11-10 13:34:14
1268,252,2016-11-10 14:00:15
1268,226,2016-11-10 14:27:13
1268,212,2016-11-10 15:00:13
1268,201,2016-11-10 15:27:15
1268,181,2016-11-10 16:00:15
1268,158,2016-11-10 16:27:13
1268,66,2016-11-11 08:00:17
1268,97,2016-11-11 08:27:19
1268,134,2016-11-11 09:00:19
1268,152,2016-11-11 09:27:16
1268,170,2016-11-11 10:00:16
1268,179,2016-11-11 10:27:18
1268,197,2016-11-11 11:00:18
1268,214,2016-11-11 11:27:18
1268,220,2016-11-11 12:00:21
1268,226,2016-11-11 12:27:21
1268,225,2016-11-11 13:00:19
1268,219,2016-11-11 13:34:21
1268,215,2016-11-11 14:00:21
1268,192,2016-11-11 14:27:18
1268,181,2016-11-11 15:00:21
1268,165,2016-11-11 15:34:20
1268,156,2016-11-11 16:00:21
1268,137,2016-11-11 16:34:18
1268,17,2016-11-12 08:00:26
1268,19,2016-11-12 08:27:25
1268,22,2016-11-12 09:00:26
1268,29,2016-11-12 09:27:26
1268,45,2016-11-12 10:00:25
1268,75,2016-11-12 10:27:27
1268,108,2016-11-12 11:00:27
1268,124,2016-11-12 11:34:23
1268,146,2016-11-12 12:00:27
1268,145,2016-11-12 12:27:23
1268,161,2016-11-12 13:00:28
1268,166,2016-11-12 13:27:27
1268,171,2016-11-12 14:00:26
1268,169,2016-11-12 14:27:28
1268,158,2016-11-12 15:00:28
1268,142,2016-11-12 15:27:27
1268,105,2016-11-12 16:00:24
1268,89,2016-11-12 16:34:28
1268,13,2016-11-13 08:00:29
1268,18,2016-11-13 08:27:31
1268,19,2016-11-13 09:00:32
1268,27,2016-11-13 09:34:15
1268,54,2016-11-13 10:00:31
1268,83,2016-11-13 10:33:32
1268,110,2016-11-13 11:00:32
1268,128,2016-11-13 11:27:32
1268,134,2016-11-13 12:00:34
1268,133,2016-11-13 12:27:31
1268,137,2016-11-13 13:07:31
1268,131,2016-11-13 13:33:34
1268,127,2016-11-13 14:00:35
1268,128,2016-11-13 14:27:35
1268,112,2016-11-13 15:00:35
1268,96,2016-11-13 15:27:35
1268,67,2016-11-13 16:00:32
1268,49,2016-11-13 16:27:34
1268,71,2016-11-14 08:00:37
1268,118,2016-11-14 08:33:40
1268,161,2016-11-14 09:00:38
1268,169,2016-11-14 09:27:40
1268,189,2016-11-14 10:00:37
1268,200,2016-11-14 10:27:38
1268,208,2016-11-14 11:00:39
1268,217,2016-11-14 11:27:40
1268,229,2016-11-14 12:00:37
1268,231,2016-11-14 12:27:39
1268,228,2016-11-14 13:00:38
1268,230,2016-11-14 13:27:41
1268,227,2016-11-14 14:00:38
1268,223,2016-11-14 14:33:40
1268,219,2016-11-14 15:00:38
1268,203,2016-11-14 15:27:42
1268,173,2016-11-14 16:00:39
1268,157,2016-11-14 16:27:39
1268,74,2016-11-15 07:57:43
1268,144,2016-11-15 08:30:47
1268,187,2016-11-15 08:57:45
1268,221,2016-11-15 09:30:46
1268,246,2016-11-15 09:57:44
1268,277,2016-11-15 10:30:47
1268,295,2016-11-15 11:03:48
1268,295,2016-11-15 11:30:46
1268,298,2016-11-15 11:57:47
1268,291,2016-11-15 12:30:45
1268,283,2016-11-15 12:57:48
1268,283,2016-11-15 13:30:48
1268,282,2016-11-15 14:03:46
1268,272,2016-11-15 14:30:48
1268,255,2016-11-15 15:03:48
1268,234,2016-11-15 15:30:49
1268,224,2016-11-15 15:57:49
1268,185,2016-11-15 16:30:46
1268,97,2016-11-16 08:00:51
1268,138,2016-11-16 08:27:50
1268,200,2016-11-16 09:00:51
1268,210,2016-11-16 09:27:53
1268,223,2016-11-16 10:00:54
1268,239,2016-11-16 10:33:53
1268,247,2016-11-16 11:00:51
1268,260,2016-11-16 11:27:51
1268,270,2016-11-16 12:00:54
1268,275,2016-11-16 12:27:54
1268,279,2016-11-16 13:00:54
1268,273,2016-11-16 13:27:55
1268,269,2016-11-16 14:00:55
1268,258,2016-11-16 14:27:52
1268,244,2016-11-16 15:00:55
1268,230,2016-11-16 15:33:56
1268,210,2016-11-16 16:00:57
1268,168,2016-11-16 16:33:57
1268,96,2016-11-17 08:04:02
1268,129,2016-11-17 08:31:01
1268,180,2016-11-17 09:03:57
1268,206,2016-11-17 09:31:01
1268,223,2016-11-17 09:57:02
1268,242,2016-11-17 10:31:02
1268,263,2016-11-17 11:04:02
1268,269,2016-11-17 11:31:02
1268,267,2016-11-17 12:04:02
1268,270,2016-11-17 12:31:03
1268,267,2016-11-17 13:04:03
1268,258,2016-11-17 13:31:03
1268,240,2016-11-17 14:04:03
1268,207,2016-11-17 14:30:59
1268,190,2016-11-17 14:58:03
1268,174,2016-11-17 15:30:59
1268,152,2016-11-17 15:58:03
1268,124,2016-11-17 16:31:04
1268,66,2016-11-18 08:01:05
1268,66,2016-11-18 08:01:05
1268,99,2016-11-18 08:27:05
1268,161,2016-11-18 09:27:07
1268,186,2016-11-18 10:01:06
1268,200,2016-11-18 10:27:05
1268,229,2016-11-18 11:01:06
1268,245,2016-11-18 11:34:08
1268,255,2016-11-18 12:01:06
1268,258,2016-11-18 12:27:09
1268,254,2016-11-18 13:01:10
1268,253,2016-11-18 13:34:10
1268,246,2016-11-18 14:01:10
1268,240,2016-11-18 14:28:08
1268,222,2016-11-18 15:01:07
1268,211,2016-11-18 15:28:08
1268,202,2016-11-18 16:01:10
1268,182,2016-11-18 16:28:10
1268,1,2016-11-19 07:57:12
1268,1,2016-11-19 08:31:12
1268,9,2016-11-19 08:57:12
1268,14,2016-11-19 09:31:13
1268,31,2016-11-19 10:04:14
1268,50,2016-11-19 10:31:15
1268,67,2016-11-19 10:58:15
1268,98,2016-11-19 11:31:15
1268,136,2016-11-19 12:04:16
1268,141,2016-11-19 12:31:16
1268,146,2016-11-19 13:04:16
1268,143,2016-11-19 13:31:17
1268,153,2016-11-19 14:04:17
1268,149,2016-11-19 14:31:17
1268,162,2016-11-19 15:04:16
1268,179,2016-11-19 15:31:17
1268,185,2016-11-19 16:04:17
1268,194,2016-11-19 16:31:15
1268,18,2016-11-20 08:01:19
1268,20,2016-11-20 08:27:22
1268,23,2016-11-20 09:01:19
1268,32,2016-11-20 09:27:19
1268,62,2016-11-20 10:01:20
1268,89,2016-11-20 10:27:22
1268,115,2016-11-20 11:01:22
1268,152,2016-11-20 11:27:22
1268,220,2016-11-20 12:01:20
1268,289,2016-11-20 12:34:23
1268,376,2016-11-20 13:07:23
1268,436,2016-11-20 13:27:23
1268,602,2016-11-20 14:01:22
1268,718,2016-11-20 14:27:22
1268,847,2016-11-20 15:01:23
1268,838,2016-11-20 15:27:24
1268,794,2016-11-20 16:01:22
1268,767,2016-11-20 16:31:21
1268,86,2016-11-21 08:04:26
1268,114,2016-11-21 08:31:30
1268,150,2016-11-21 09:04:26
1268,171,2016-11-21 09:31:26
1268,193,2016-11-21 10:04:29
1268,200,2016-11-21 10:31:26
1268,218,2016-11-21 11:04:29
1268,225,2016-11-21 11:30:28
1268,233,2016-11-21 11:57:30
1268,242,2016-11-21 12:31:29
1268,249,2016-11-21 12:57:27
1268,247,2016-11-21 13:31:30
1268,250,2016-11-21 14:04:30
1268,246,2016-11-21 14:31:30
1268,233,2016-11-21 14:57:31
1268,216,2016-11-21 15:31:28
1268,207,2016-11-21 15:57:30
1268,177,2016-11-21 16:31:30
1268,69,2016-11-22 07:57:33
1268,121,2016-11-22 08:31:33
1268,188,2016-11-22 09:04:34
1268,211,2016-11-22 09:31:35
1268,232,2016-11-22 10:04:34
1268,232,2016-11-22 10:31:37
1268,245,2016-11-22 11:04:34
1268,249,2016-11-22 11:31:35
1268,253,2016-11-22 12:04:36
1268,252,2016-11-22 12:31:37
1268,254,2016-11-22 12:57:35
1268,249,2016-11-22 13:31:38
1268,234,2016-11-22 13:57:38
1268,222,2016-11-22 14:31:37
1268,204,2016-11-22 14:57:38
1268,182,2016-11-22 15:31:37
1268,163,2016-11-22 15:57:37
1268,121,2016-11-22 16:30:38
1268,66,2016-11-23 08:04:40
1268,102,2016-11-23 08:30:41
1268,146,2016-11-23 08:57:42
1268,175,2016-11-23 09:31:23
1268,190,2016-11-23 10:04:40
1268,202,2016-11-23 10:31:36
1268,210,2016-11-23 11:04:42
1268,212,2016-11-23 11:31:44
1268,218,2016-11-23 11:57:41
1268,221,2016-11-23 12:31:44
1268,219,2016-11-23 13:04:45
1268,224,2016-11-23 13:31:41
1268,229,2016-11-23 13:57:41
1268,220,2016-11-23 14:30:43
1268,203,2016-11-23 15:04:43
1268,195,2016-11-23 15:31:42
1268,177,2016-11-23 16:04:46
1268,153,2016-11-23 16:30:42
1268,70,2016-11-24 08:00:47
1268,105,2016-11-24 08:27:47
1268,159,2016-11-24 09:00:48
1268,195,2016-11-24 09:34:49
1268,196,2016-11-24 10:01:47
1268,203,2016-11-24 10:27:47
1268,205,2016-11-24 11:00:49
1268,206,2016-11-24 11:27:51
1268,211,2016-11-24 12:00:50
1268,210,2016-11-24 12:30:48
1268,209,2016-11-24 13:04:50
1268,207,2016-11-24 13:30:51
1268,203,2016-11-24 13:57:51
1268,191,2016-11-24 14:30:52
1268,185,2016-11-24 14:57:51
1268,175,2016-11-24 15:31:49
1268,165,2016-11-24 15:57:49
1268,133,2016-11-24 16:31:53
1268,75,2016-11-25 08:00:57
1268,75,2016-11-25 08:00:57
1268,152,2016-11-25 09:00:56
1268,174,2016-11-25 09:27:55
1268,186,2016-11-25 10:00:56
1268,203,2016-11-25 10:27:56
1268,226,2016-11-25 11:00:55
1268,232,2016-11-25 11:27:55
1268,235,2016-11-25 12:00:56
1268,218,2016-11-25 12:34:55
1268,210,2016-11-25 13:00:58
1268,205,2016-11-25 13:27:56
1268,208,2016-11-25 14:00:58
1268,199,2016-11-25 14:34:59
1268,183,2016-11-25 15:00:56
1268,182,2016-11-25 15:27:59
1268,175,2016-11-25 16:00:59
1268,148,2016-11-25 16:27:58
1268,26,2016-11-26 08:01:01
1268,45,2016-11-26 08:28:01
1268,55,2016-11-26 09:01:01
1268,59,2016-11-26 09:35:02
1268,62,2016-11-26 10:01:04
1268,86,2016-11-26 10:35:03
1268,106,2016-11-26 11:01:03
1268,123,2016-11-26 11:28:02
1268,158,2016-11-26 12:01:04
1268,169,2016-11-26 12:28:02
1268,184,2016-11-26 13:01:03
1268,179,2016-11-26 13:28:04
1268,197,2016-11-26 14:01:02
1268,214,2016-11-26 14:41:04
1268,224,2016-11-26 15:01:02
1268,233,2016-11-26 15:28:04
1268,260,2016-11-26 16:01:04
1268,279,2016-11-26 16:28:05
1268,10,2016-11-27 08:02:24
1268,13,2016-11-27 08:32:19
1268,20,2016-11-27 09:02:19
1268,31,2016-11-27 09:32:21
1268,48,2016-11-27 10:01:19
1268,77,2016-11-27 10:32:24
1268,137,2016-11-27 11:01:24
1268,192,2016-11-27 11:31:20
1268,256,2016-11-27 12:01:25
1268,342,2016-11-27 12:32:25
1268,444,2016-11-27 13:08:25
1268,503,2016-11-27 13:32:24
1268,536,2016-11-27 14:02:23
1268,523,2016-11-27 14:31:20
1268,505,2016-11-27 15:01:22
1268,490,2016-11-27 15:32:23
1268,468,2016-11-27 16:01:23
1268,437,2016-11-27 16:32:24
1268,72,2016-11-28 08:01:27
1268,116,2016-11-28 08:32:24
1268,161,2016-11-28 09:02:28
1268,177,2016-11-28 09:28:24
1268,198,2016-11-28 10:01:29
1268,214,2016-11-28 10:32:29
1268,216,2016-11-28 11:01:30
1268,235,2016-11-28 11:32:28
1268,237,2016-11-28 12:01:27
1268,237,2016-11-28 12:28:29
1268,238,2016-11-28 13:02:26
1268,234,2016-11-28 13:31:29
1268,225,2016-11-28 14:02:29
1268,219,2016-11-28 14:32:29
1268,204,2016-11-28 15:02:29
1268,184,2016-11-28 15:41:28
1268,163,2016-11-28 16:02:30
1268,135,2016-11-28 16:28:27
1268,48,2016-11-29 07:55:29
1268,97,2016-11-29 08:28:33
1268,148,2016-11-29 09:02:35
1268,187,2016-11-29 09:28:32
1268,224,2016-11-29 10:01:30
1268,239,2016-11-29 10:28:34
1268,257,2016-11-29 11:01:36
1268,265,2016-11-29 11:28:34
1268,274,2016-11-29 11:55:30
1268,265,2016-11-29 12:28:36
1268,250,2016-11-29 13:02:35
1268,245,2016-11-29 13:28:30
1268,238,2016-11-29 14:01:32
1268,230,2016-11-29 14:28:36
1268,213,2016-11-29 14:55:34
1268,203,2016-11-29 15:28:35
1268,180,2016-11-29 16:02:35
1268,160,2016-11-29 16:28:34
1268,87,2016-11-30 08:02:35
1268,124,2016-11-30 08:28:35
1268,182,2016-11-30 09:01:35
1268,216,2016-11-30 09:28:40
1268,235,2016-11-30 10:01:40
1268,259,2016-11-30 10:28:38
1268,269,2016-11-30 10:55:36
1268,271,2016-11-30 11:28:40
1268,275,2016-11-30 12:01:36
1268,272,2016-11-30 12:28:37
1268,264,2016-11-30 13:01:39
1268,270,2016-11-30 13:28:41
1268,260,2016-11-30 14:01:36
1268,254,2016-11-30 14:28:40
1268,238,2016-11-30 15:01:39
1268,213,2016-11-30 15:28:40
1268,204,2016-11-30 16:01:39
1268,203,2016-11-30 16:28:40
1268,67,2016-12-01 08:05:40
1268,96,2016-12-01 08:25:46
1268,138,2016-12-01 08:58:41
1268,164,2016-12-01 09:25:44
1268,206,2016-12-01 09:58:41
1268,214,2016-12-01 10:25:43
1268,229,2016-12-01 10:58:45
1268,241,2016-12-01 11:32:41
1268,254,2016-12-01 11:58:45
1268,252,2016-12-01 12:25:45
1268,254,2016-12-01 12:58:47
1268,247,2016-12-01 13:25:45
1268,236,2016-12-01 13:58:48
1268,228,2016-12-01 14:25:46
1268,209,2016-12-01 14:58:46
1268,194,2016-12-01 15:25:42
1268,172,2016-12-01 15:58:47
1268,143,2016-12-01 16:25:44
1268,82,2016-12-02 07:55:49
1268,123,2016-12-02 08:28:48
1268,156,2016-12-02 09:01:49
1268,168,2016-12-02 09:28:50
1268,187,2016-12-02 10:02:52
1268,193,2016-12-02 10:28:53
1268,205,2016-12-02 11:01:53
1268,221,2016-12-02 11:28:49
1268,240,2016-12-02 12:01:51
1268,238,2016-12-02 12:28:52
1268,246,2016-12-02 12:58:51
1268,248,2016-12-02 13:25:52
1268,252,2016-12-02 13:58:53
1268,246,2016-12-02 14:25:50
1268,245,2016-12-02 14:58:50
1268,241,2016-12-02 15:31:52
1268,239,2016-12-02 15:58:52
1268,257,2016-12-02 16:32:54
1268,66,2016-12-05 08:02:03
1268,94,2016-12-05 08:29:08
1268,139,2016-12-05 09:02:08
1268,174,2016-12-05 09:29:08
1268,199,2016-12-05 10:03:04
1268,213,2016-12-05 10:29:08
1268,229,2016-12-05 11:02:06
1268,240,2016-12-05 11:29:09
1268,252,2016-12-05 11:56:10
1268,253,2016-12-05 12:29:10
1268,245,2016-12-05 13:02:08
1268,239,2016-12-05 13:29:09
1268,227,2016-12-05 14:02:11
1268,211,2016-12-05 14:29:08
1268,195,2016-12-05 15:02:10
1268,170,2016-12-05 15:29:11
1268,156,2016-12-05 16:02:11
1268,138,2016-12-05 16:29:05
1268,73,2016-12-06 07:56:10
1268,110,2016-12-06 08:29:11
1268,162,2016-12-06 08:56:10
1268,190,2016-12-06 09:29:14
1268,220,2016-12-06 10:02:12
1268,230,2016-12-06 10:29:11
1268,231,2016-12-06 11:02:16
1268,239,2016-12-06 11:29:14
1268,245,2016-12-06 11:56:16
1268,248,2016-12-06 12:29:11
1268,251,2016-12-06 12:56:16
1268,246,2016-12-06 13:29:16
1268,235,2016-12-06 14:02:16
1268,231,2016-12-06 14:29:14
1268,215,2016-12-06 15:02:17
1268,205,2016-12-06 15:29:17
1268,181,2016-12-06 16:02:16
1268,158,2016-12-06 16:29:16
1268,82,2016-12-07 07:59:16
1268,121,2016-12-07 08:26:20
1268,159,2016-12-07 08:55:20
1268,182,2016-12-07 09:26:22
1268,205,2016-12-07 09:59:20
1268,218,2016-12-07 10:26:21
1268,236,2016-12-07 10:59:20
1268,247,2016-12-07 11:25:22
1268,258,2016-12-07 11:59:20
1268,263,2016-12-07 12:26:21
1268,265,2016-12-07 12:59:22
1268,261,2016-12-07 13:26:23
1268,252,2016-12-07 13:59:22
1268,251,2016-12-07 14:26:23
1268,242,2016-12-07 14:59:22
1268,242,2016-12-07 15:32:22
1268,237,2016-12-07 15:59:23
1268,249,2016-12-07 16:32:23
1268,73,2016-12-08 07:59:25
1268,106,2016-12-08 08:26:27
1268,151,2016-12-08 08:59:24
1268,167,2016-12-08 09:26:27
1268,183,2016-12-08 09:59:28
1268,198,2016-12-08 10:32:22
1268,214,2016-12-08 10:59:25
1268,232,2016-12-08 11:32:28
1268,242,2016-12-08 11:59:28
1268,240,2016-12-08 12:25:24
1268,244,2016-12-08 12:59:24
1268,242,2016-12-08 13:25:28
1268,233,2016-12-08 13:59:28
1268,226,2016-12-08 14:26:29
1268,228,2016-12-08 14:59:29
1268,222,2016-12-08 15:26:23
1268,213,2016-12-08 15:59:27
1268,206,2016-12-08 16:32:27
1268,65,2016-12-12 08:02:45
1268,93,2016-12-12 08:29:50
1268,137,2016-12-12 09:02:45
1268,148,2016-12-12 09:29:48
1268,171,2016-12-12 10:02:49
1268,189,2016-12-12 10:29:50
1268,200,2016-12-12 11:02:50
1268,206,2016-12-12 11:29:51
1268,215,2016-12-12 11:55:49
1268,214,2016-12-12 12:29:50
1268,215,2016-12-12 12:56:46
1268,213,2016-12-12 13:29:50
1268,213,2016-12-12 14:02:50
1268,201,2016-12-12 14:29:49
1268,188,2016-12-12 14:55:51
1268,171,2016-12-12 15:29:47
1268,154,2016-12-12 15:56:51
1268,131,2016-12-12 16:29:51
1268,66,2016-12-13 08:02:51
1268,94,2016-12-13 08:29:53
1268,146,2016-12-13 09:02:55
1268,170,2016-12-13 09:29:54
1268,184,2016-12-13 09:55:56
1268,193,2016-12-13 10:29:54
1268,202,2016-12-13 11:02:54
1268,210,2016-12-13 11:29:55
1268,216,2016-12-13 12:02:55
1268,219,2016-12-13 12:29:55
1268,219,2016-12-13 13:02:55
1268,220,2016-12-13 13:55:56
1268,200,2016-12-13 14:29:57
1268,188,2016-12-13 14:56:52
1268,169,2016-12-13 15:28:52
1268,151,2016-12-13 16:02:56
1268,132,2016-12-13 16:29:56
1268,76,2016-12-14 08:03:01
1268,145,2016-12-14 08:43:00
1268,167,2016-12-14 09:03:01
1268,189,2016-12-14 09:29:57
1268,210,2016-12-14 10:02:59
1268,226,2016-12-14 10:30:01
1268,237,2016-12-14 11:30:01
1268,238,2016-12-14 12:02:58
1268,233,2016-12-14 12:30:00
1268,231,2016-12-14 13:03:02
1268,229,2016-12-14 13:29:57
1268,222,2016-12-14 14:03:00
1268,217,2016-12-14 14:30:01
1268,203,2016-12-14 14:56:03
1268,187,2016-12-14 15:30:00
1268,164,2016-12-14 15:56:02
1268,134,2016-12-14 16:30:00
1268,66,2016-12-15 07:57:02
1268,122,2016-12-15 08:30:06
1268,168,2016-12-15 09:03:06
1268,183,2016-12-15 09:30:04
1268,202,2016-12-15 09:57:02
1268,213,2016-12-15 10:30:07
1268,238,2016-12-15 11:03:05
1268,245,2016-12-15 11:26:03
1268,264,2016-12-15 12:00:02
1268,265,2016-12-15 12:26:03
1268,278,2016-12-15 13:00:07
1268,270,2016-12-15 13:26:08
1268,269,2016-12-15 14:00:06
1268,264,2016-12-15 14:26:06
1268,263,2016-12-15 15:00:07
1268,266,2016-12-15 15:26:03
1268,285,2016-12-15 16:03:03
1268,297,2016-12-15 16:30:07
1268,45,2016-12-16 07:59:09
1268,71,2016-12-16 08:30:12
1268,96,2016-12-16 09:03:07
1268,107,2016-12-16 09:30:12
1268,114,2016-12-16 10:03:09
1268,124,2016-12-16 10:29:08
1268,130,2016-12-16 11:03:08
1268,130,2016-12-16 11:30:10
1268,138,2016-12-16 11:56:10
1268,137,2016-12-16 12:30:11
1268,133,2016-12-16 12:56:12
1268,138,2016-12-16 13:30:12
1268,142,2016-12-16 13:56:11
1268,148,2016-12-16 14:30:10
1268,156,2016-12-16 14:56:11
1268,159,2016-12-16 15:30:10
1268,161,2016-12-16 16:03:11
1268,169,2016-12-16 16:30:12
480,21,2016-10-16 08:01:13
480,40,2016-10-16 08:27:13
480,65,2016-10-16 09:01:15
480,71,2016-10-16 09:27:13
480,81,2016-10-16 10:04:13
480,79,2016-10-16 10:31:13
480,83,2016-10-16 11:01:13
480,85,2016-10-16 11:27:17
480,90,2016-10-16 12:01:16
480,88,2016-10-16 12:27:14
480,70,2016-10-16 13:01:16
480,55,2016-10-16 13:27:17
480,7,2016-10-16 14:01:18
480,0,2016-10-16 14:34:14
480,1,2016-10-16 15:01:18
480,0,2016-10-16 15:31:18
480,-3,2016-10-16 15:57:16
480,-3,2016-10-16 16:31:17
480,21,2016-10-18 08:01:23
480,20,2016-10-18 08:28:25
480,28,2016-10-18 09:01:23
480,36,2016-10-18 09:28:22
480,47,2016-10-18 10:01:25
480,49,2016-10-18 10:28:58
480,47,2016-10-18 11:01:57
480,44,2016-10-18 11:27:56
480,40,2016-10-18 12:01:59
480,41,2016-10-18 12:27:57
480,35,2016-10-18 13:01:56
480,24,2016-10-18 13:28:57
480,18,2016-10-18 13:54:59
480,17,2016-10-18 14:27:56
480,19,2016-10-18 15:01:58
480,-1,2016-10-18 15:27:59
480,9,2016-10-18 15:55:00
480,0,2016-10-18 16:27:54
480,13,2016-10-28 08:16:41
480,13,2016-10-28 08:16:41
480,16,2016-10-28 08:56:40
480,39,2016-10-28 09:29:43
480,61,2016-10-28 10:02:44
480,70,2016-10-28 10:29:41
480,65,2016-10-28 10:56:43
480,61,2016-10-28 11:29:44
480,60,2016-10-28 12:02:44
480,61,2016-10-28 12:29:45
480,-8,2016-10-28 13:02:43
480,6,2016-10-28 13:29:45
480,22,2016-10-28 14:02:39
480,27,2016-10-28 14:29:45
480,12,2016-10-28 15:02:43
480,-1,2016-10-28 15:29:41
480,-4,2016-10-28 16:02:40
480,-1,2016-10-28 16:29:42
480,2,2016-10-29 07:59:48
480,0,2016-10-29 08:26:46
480,0,2016-10-29 08:59:48
480,20,2016-10-29 09:26:50
480,92,2016-10-29 09:59:51
480,113,2016-10-29 10:26:49
480,116,2016-10-29 10:59:46
480,113,2016-10-29 11:25:51
480,120,2016-10-29 12:06:51
480,122,2016-10-29 12:26:46
480,-2,2016-10-29 12:59:51
480,7,2016-10-29 13:26:47
480,23,2016-10-29 13:59:51
480,40,2016-10-29 14:26:50
480,24,2016-10-29 14:59:51
480,13,2016-10-29 15:26:52
480,7,2016-10-29 15:59:51
480,-1,2016-10-29 16:26:53
480,3,2016-10-30 07:59:55
480,3,2016-10-30 07:59:55
480,3,2016-10-30 07:59:55
480,2,2016-10-30 08:25:53
480,1,2016-10-30 08:59:52
480,1,2016-10-30 09:25:57
480,0,2016-10-30 09:59:52
480,1,2016-10-30 10:25:54
480,1,2016-10-30 10:59:56
480,1,2016-10-30 11:25:55
480,1,2016-10-30 11:59:58
480,7,2016-10-30 12:26:54
480,27,2016-10-30 13:06:59
480,53,2016-10-30 13:25:59
480,103,2016-10-30 13:59:59
480,115,2016-10-30 14:32:54
480,111,2016-10-30 15:00:00
480,105,2016-10-30 15:32:59
480,10,2016-11-07 08:00:52
480,16,2016-11-07 08:26:53
480,31,2016-11-07 08:59:50
480,39,2016-11-07 09:26:49
480,55,2016-11-07 09:59:50
480,61,2016-11-07 10:26:49
480,64,2016-11-07 10:59:51
480,61,2016-11-07 11:26:51
480,56,2016-11-07 11:59:51
480,54,2016-11-07 12:26:50
480,43,2016-11-07 12:59:53
480,46,2016-11-07 13:33:52
480,46,2016-11-07 13:59:54
480,31,2016-11-07 14:33:55
480,29,2016-11-07 15:00:51
480,15,2016-11-07 15:33:53
480,0,2016-11-07 16:00:51
480,0,2016-11-07 16:33:53
480,19,2016-11-10 08:00:12
480,28,2016-11-10 08:34:11
480,43,2016-11-10 09:00:09
480,54,2016-11-10 09:27:11
480,66,2016-11-10 10:00:12
480,68,2016-11-10 10:27:10
480,60,2016-11-10 11:00:12
480,55,2016-11-10 11:27:14
480,55,2016-11-10 12:00:10
480,46,2016-11-10 12:27:14
480,33,2016-11-10 13:00:13
480,26,2016-11-10 13:34:14
480,14,2016-11-10 14:00:15
480,1,2016-11-10 14:27:13
480,0,2016-11-10 15:00:13
480,0,2016-11-10 15:27:15
480,-3,2016-11-10 16:00:15
480,1,2016-11-10 16:27:13
480,5,2016-11-20 08:01:19
480,6,2016-11-20 08:27:22
480,4,2016-11-20 09:01:19
480,5,2016-11-20 09:27:19
480,8,2016-11-20 10:01:20
480,7,2016-11-20 10:27:22
480,2,2016-11-20 11:01:22
480,1,2016-11-20 11:27:22
480,9,2016-11-20 12:01:20
480,11,2016-11-20 12:34:23
480,18,2016-11-20 13:07:23
480,32,2016-11-20 13:27:23
480,81,2016-11-20 14:01:22
480,116,2016-11-20 14:27:22
480,151,2016-11-20 15:01:23
480,146,2016-11-20 15:27:24
480,128,2016-11-20 16:01:22
480,118,2016-11-20 16:31:21
480,14,2016-11-30 08:02:35
480,18,2016-11-30 08:28:35
480,26,2016-11-30 09:01:35
480,38,2016-11-30 09:28:40
480,44,2016-11-30 10:01:40
480,54,2016-11-30 10:28:38
480,53,2016-11-30 10:55:36
480,47,2016-11-30 11:28:40
480,43,2016-11-30 12:01:36
480,41,2016-11-30 12:28:37
480,26,2016-11-30 13:01:39
